Symbol,Name,MarketCap,Sector,Industry,Year,Date,Median_Quote,Median_Q_Growth,ROE,ROE_5Y,DEratio,DEratio_5Y,Profit_Margin,Profit_Margin_5Y,PEratio,Revenue_Growth
AZN,Astrazeneca PLC,83883936045.28,Health Care,Major Pharmaceuticals,2011,2011-12-31,17.272835,0.0161355388388761,0.4281411359724613,0.38148552636780625,0.4014,0.62088,0.296,0.2306,4.732283561643836,0.0097
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2016,2016-12-31,37.884262,0.034899399650440664,0.10538027368335566,0.11340818241073253,1.0031,0.90436,0.079,0.0838,18.04012476190476,0.1157
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2015,2015-12-31,36.548164,0.1761081076466659,0.1087869178534454,0.09980649612403959,1.0284,0.82646,0.091,0.0742,15.421166244725738,0.1084
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2014,2014-12-31,30.109554000000003,0.025044093977612685,0.07180436042623389,0.11363269294512102,0.9121,0.7393,0.049,0.088,24.281898387096778,0.0287
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2013,2013-12-31,29.3554875,0.035687211803244474,0.20242229744581702,0.1231739909201318,0.822,0.69882,0.143,0.098,8.583475877192983,0.0103
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2012,2012-12-31,28.2899105,0.07769103758741121,0.07864706264481064,0.07724047749052396,0.7562,0.69008,0.057,0.06520000000000001,22.6319284,0.0056
T,AT&T Inc.,23475536e4,Public Utilities,Telecommunications Equipment,2011,2011-12-31,26.093254,0.18820609725410262,0.037371842249891034,0.08222929461128836,0.6136,0.64998,0.031,0.0738,39.53523333333333,0.0197
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2016,2016-12-31,107.920769,0.028718545361736767,0.15422060263243773,0.13424297354188613,0.4197,0.33016,0.056,0.054,16.783945412130638,0.0986
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2015,2015-12-31,104.905563,-0.02993135359275468,0.1317147717770537,0.14062787660452966,0.4438,0.28602,0.05,0.058,20.25203918918919,-0.0077
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2014,2014-12-31,107.98246,0.1344487660310759,0.1359054065831905,0.1544727284548892,0.4651,0.24658,0.051,0.0644,21.256389763779527,0.0497
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2013,2013-12-31,93.41980000000001,0.22868314318806093,0.12143785621437857,0.12811266520064848,0.1546,0.24710000000000001,0.055,0.0546,18.353595284872302,0.0649
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2012,2012-12-31,71.9563215,0.24371364647927424,0.12793623050237016,0.11897828192354698,0.1676,0.36992,0.058,0.048600000000000004,13.918050580270794,0.0042
ALV,"Autoliv, Inc.",10958704612.29,Capital Goods,Auto Parts:O.E.M.,2011,2011-12-31,54.413536,-0.0979625455695436,0.18614511794565541,0.11790255087138933,0.199,0.45152000000000003,0.076,0.0456,7.784482975679542,0.1481
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2017,2017-08-26,589,-0.23162986926994902,-0.8967303449999545,-0.7069850442022857,-3.5574,-2.83548,0.118,0.11460000000000001,13.074361820199778,0.0238
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2016,2016-08-27,725.429993,-0.059109776151756166,-0.6942548913645472,-0.6478402639411718,-2.7547,-2.61084,0.117,0.1126,17.471820640655103,0.044
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2015,2015-08-29,768.549988,0.16079632935990626,-0.6819371220002468,-0.6443667915842332,-2.7183,-2.59436,0.114,0.1102,20.907235799782374,0.0751
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2014,2014-08-30,644.969971,0.19469115252809183,-0.6595797286690503,-0.7078564593582852,-2.6655,-2.8381,0.113,0.1074,20.055036411691542,0.0358
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2013,2013-08-31,519.400024,0.2611282801943036,-0.6024231339776296,-0.8793754924040832,-2.4815,-3.56432,0.111,0.104,18.36633748231966,0.0632
AZO,"AutoZone, Inc.",19003249720,Consumer Services,Other Specialty Stores,2012,2012-08-25,382.910004,0.06250815531056224,-0.6010064436943848,-0.2002123161042319,-2.4342,-1.10884,0.108,0.1014,15.92803677204659,0.0658
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2016,2016-12-31,183.916824,0.07979620450601092,0.10165762564425641,0.07114040399262929,0.6912,0.66832,0.506,0.39540000000000003,24.424545019920316,0.102
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2015,2015-12-31,169.271393,0.05914879840328371,0.07540633498656474,0.07090662751381221,0.6562,0.69388,0.4,0.3924,30.554403068592055,0.1015
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2014,2014-12-31,159.161293,0.18979805284693185,0.0755622813703344,0.06641740103582225,0.7174,0.80266,0.406,0.354,30.490669157088124,0.1518
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2013,2013-12-31,128.911766,0.11829394610884472,0.04108138404575453,0.061510880449023475,0.7136,0.91982,0.241,0.3104,46.371138848920864,0.462
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2012,2012-12-31,113.6873435,-0.02780653415478912,0.06199439391623636,0.08151619298048499,0.5632,1.02776,0.424,0.3608,26.19524043778802,0.1117
AVB,"AvalonBay Communities, Inc.",25085041737.56,Consumer Services,Real Estate Investment Trusts,2011,2011-12-31,116.843353,0.11124498883560799,0.10048874325017106,0.09278437359682551,0.819,1.1238,0.491,0.372,23.894346216768916,0.0679
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2016,2016-12-31,40.017284,0.10890821575996988,0.07427280429257271,0.25415276497077055,2.1271,2.75944,0.029,0.0424,48.21359518072289,0.133
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2015,2015-12-31,35.661537,0.03976714464101756,0.22283901665344966,0.30373942327045633,4.0056,2.79034,0.035,0.0468,34.96229117647059,-0.0669
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2014,2014-12-31,34.229851,0.12184795954852383,0.3791545659890287,0.31562177373024947,2.5564,2.32844,0.055,0.052,20.135206470588233,0.012
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2013,2013-12-31,29.9913825,0.2748184582688043,0.28728813559322036,0.2887990727876554,2.546,2.14518,0.048,0.0526,21.42241607142857,-0.0306
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2012,2012-12-31,21.7396305,0.09226844954885502,0.3072093023255814,0.29011087452949136,2.5621,2.0793,0.045,0.0524,16.984086328125,0.0121
BLL,Ball Corporation,13792192413,Consumer Durables,Containers/Packaging,2011,2011-12-31,19.721947,0.15060942005370984,0.32220609579100146,0.2705759041947289,2.2816,1.91826,0.051,0.051,14.717870895522386,0.1312
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2016,2016-12-31,23.788321,0.3955834671980422,0.06710388247639035,0.04367870638191795,1.5405,1.97212,0.194,0.113,15.055899367088607,0.0089
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2015,2015-12-31,14.392612,-0.10521759358204053,0.06181687589782025,0.031514769274560844,1.7143,2.20538,0.173,0.0744,10.50555620437956,-0.0341
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2014,2014-12-31,15.906967999999999,0.01208737579656908,0.02267210468597903,0.017190369244833813,1.9534,2.52298,0.052,0.0332,36.9929488372093,-0.0343
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2013,2013-12-31,15.7050685,0.18134750574313,0.04912650149343533,0.01807929045519854,2.1221,2.79184,0.113,0.019200000000000002,16.707519680851064,0.0673
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2012,2012-12-31,12.8236495,0.39940853030956597,0.01767416735596482,0.012781473607700954,2.5303,3.0824,0.033,0.0036000000000000008,49.321728846153846,-0.1083
BAC,Bank of America Corporation,302905021122,Finance,Major Banks,2011,2011-12-31,7.70134,-0.2996420103514452,0.006284196939604783,0.02965766715911652,2.7068,3.40742,0.001,0.0412,770.134,-0.1521
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2016,2016-12-31,48.949356,0.20213938054670222,0.09139161577903172,0.07319639550574705,0.9071,0.86344,0.225,0.1778,15.49030253164557,0.0028
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2015,2015-12-31,39.089008,-0.017600459443739426,0.08302442358755949,0.06997627625813116,0.9746,0.8519,0.201,0.1674,14.318317948717949,-0.0317
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2014,2014-12-31,39.738388,0.13561030709147043,0.06856120295932266,0.06893670031233219,0.8685,0.81144,0.159,0.1642,18.312621198156684,0.0532
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2013,2013-12-31,34.254969,0.1934667055165048,0.0561111555591114,0.04774266381336892,0.8073,0.78318,0.137,0.095,19.68676379310345,0.0275
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2012,2012-12-31,27.604698,0.2583582149676117,0.06689357964371002,0.04663807976037017,0.7597,0.79086,0.167,0.0882,13.598373399014779,-0.0019
BK,Bank Of New York Mellon Corporation (The),55502011532.6,Finance,Major Banks,2011,2011-12-31,20.463711,-0.10827869881469687,0.07529101954095221,0.04712869689288042,0.8494,0.80886,0.173,0.09079999999999999,10.080645812807882,0.0653
BNS,Bank of Nova Scotia (The),76546960368.45,Finance,Major Banks,2016,2016-10-31,57.533867,0.20012779603359537,0.12652219516097504,0.1418828386612991,6.7543,7.23302,0.265,0.28759999999999997,13.312169878988406,0.0687
BNS,Bank of Nova Scotia (The),76546960368.45,Finance,Major Banks,2015,2015-10-31,45.990097,0.008385935780913824,0.13483534862261937,0.1502869227260465,7.3305,7.66412,0.287,0.292,10.561510391548973,-0.1244
BNS,Bank of Nova Scotia (The),76546960368.45,Finance,Major Banks,2014,2014-10-31,45.630210500000004,-0.14723895477098428,0.1476231236560254,0.1563043295217734,7.2494,8.06774,0.293,0.29119999999999996,9.021750662343312,0.0284
BNS,Bank of Nova Scotia (The),76546960368.45,Finance,Major Banks,2013,2013-10-31,52.245076999999995,0.09829729028823131,0.14416144997627123,0.16046121651784964,7.2241,8.88112,0.289,0.2854,10.590933914453679,0.0384
BNS,Bank of Nova Scotia (The),76546960368.45,Finance,Major Banks,2012,2012-10-31,47.1055105,0.12103266559440012,0.1562720758906045,0.16133564364653155,7.6068,9.78,0.304,0.2816,8.938427039848198,0.1304
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2016,2016-12-31,16.753988,0.020226796151459423,0.08254568367989919,-0.2773974054718219,0.9995,1.05318,0.077,-0.27699999999999997,29.91783571428571,-0.0522
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2015,2015-12-31,16.394085,0.38146752319510363,-0.39537475619949847,-0.25552106089119,1.3887,0.96772,-0.314,-0.2294,-6.718887295081967,-0.1182
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2014,2014-12-31,10.2041285,-0.6833065165731695,-0.2836927881331121,-0.1396548195937718,1.2766,0.7581600000000001,-0.284,-0.10139999999999999,-4.0816514,-0.1826
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2013,2013-12-31,17.176676,-0.06232410741170174,-0.765979457622109,-0.13903495944614097,0.9665,0.58396,-0.827,-0.14959999999999998,-1.6939522682445758,-0.1297
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2012,2012-12-31,18.280531,-0.9991483836000168,-0.024485709084289094,0.024437818901609995,0.6346,0.45030000000000003,-0.037,0.036399999999999995,-33.852835185185185,0.0111
ABX,Barrick Gold Corporation,16397662658.82,Basic Industries,Precious Metals,2011,2011-12-31,36.584815999999996,-0.21892509996496914,0.19192740658305868,0.044004598893612024,0.5722,0.36776000000000003,0.315,0.081,8.148065924276167,0.2941
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2016,2016-12-31,59.394844,0.2543908861853396,0.5989143546441495,0.317770106117043,0.3356,0.82418,0.489,0.24,6.534086248624862,0.0196
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2015,2015-12-31,44.280376,0.18039582590716932,0.1094279900520009,0.26553469152838016,0.7356,0.91484,0.097,0.1742,24.876615730337075,-0.0701
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2014,2014-12-31,36.292381,-0.01975872015671839,0.307512315270936,0.2868956292268272,1.1119,0.90132,0.233,0.177,7.872533839479392,0.1387
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2013,2013-12-31,37.0052165,0.07468103855033534,0.23774075386978613,0.2867198244955437,1.0831,0.79438,0.214,0.1656,10.001409864864865,-0.3246
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2012,2012-12-31,34.224368999999996,0.18309402578028522,0.33525511674834246,0.30383694904667874,0.8547,0.69836,0.167,0.1554,8.110040047393364,0.0031
BAX,Baxter International Inc.,35593869529.59,Health Care,Medical/Dental Instruments,2011,2011-12-31,27.957716,0.09663630963273251,0.3377372817008352,0.2861497197976465,0.7889,0.6167400000000001,0.16,0.1524,7.150310997442455,0.0818
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2016,2016-12-31,45.232285,0.2296104872880068,0.08106663102319053,0.0823226875440455,0.781,1.00998,0.221,0.2096,16.096898576512455,0.113
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2015,2015-12-31,34.846478,-0.0239103073774056,0.07622531089978055,0.0808576450922678,1.0008,1.14404,0.211,0.19999999999999998,13.45423861003861,0.0227
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2014,2014-12-31,35.679668,0.03776321573395797,0.08741846822824793,0.075504691046631,1.1088,1.27608,0.221,0.1824,12.927415942028986,-0.0089
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2013,2013-12-31,34.3285735,0.13411774887762226,0.07365513613047481,0.06852527669412839,1.1237,1.41738,0.173,0.1626,15.463321396396394,0.051
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2012,2012-12-31,29.685066499999998,0.1304652458838184,0.09324789143853367,0.0726861094269912,1.0356,1.55108,0.222,0.178,10.833965875912407,0.1602
BBT,BB&T Corporation,39075259705.56,Finance,Major Banks,2011,2011-12-31,25.81646,0.16769533855532465,0.07374141876430206,0.08149061600312235,1.4513,1.80828,0.173,0.1894,13.954843243243243,0.1191
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2016,2016-12-31,44.397106,0.03129568850726438,0.17280501710376078,0.1649429131494676,1.2234,1.23486,0.133,0.1164,17.91867699882956,0.0388
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2015,2015-12-31,43.007668,0.09821892691321932,0.15731657169711652,0.16434910380622988,1.1916,1.2054,0.117,0.1126,19.959933169350723,-0.141
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2014,2014-12-31,38.7875675,0.02018706122780205,0.16726883447076182,0.17611998288811798,1.3447,1.22612,0.112,0.11220000000000001,15.124806979918114,-0.0555
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2013,2013-12-31,37.996004,0.05883121288228084,0.1402971154486728,0.174597136442248,1.2599,1.1812,0.097,0.1082,15.8541283484937,-0.0461
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2012,2012-12-31,35.755375,0.10425617127494821,0.18702702702702614,0.15743252012277467,1.1547,1.07132,0.123,0.098,11.211744692860055,0.0535
BCE,"BCE, Inc.",42897455817.36,Public Utilities,Telecommunications Equipment,2011,2011-12-31,31.999981,0.10481689036002859,0.16983597038757212,0.16711392994485386,1.0761,0.9737,0.114,0.1178,11.355564584811923,0.0526
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2017,2017-09-30,209.839996,0.13104946875809134,0.08495520543713314,0.16014860921585625,1.4574,1.26672,0.085,0.10640000000000001,44.64680765957447,-0.0312
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2016,2016-09-30,182.2065885,0.16812651371275741,0.1278658456701166,0.1997339704495128,1.5133,1.1767,0.078,0.1198,39.696424509803926,0.2141
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2015,2015-09-30,151.428177,0.10473758790611354,0.09701284198771636,0.22681009426779547,1.7898,0.9867,0.068,0.1378,44.14815655976676,0.2174
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2014,2014-09-30,135.56795499999998,0.2029998534683214,0.23451415000989512,0.25589738157207276,0.7859,0.6912400000000001,0.14,0.1612,22.115490212071776,0.0487
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2013,2013-09-30,108.02882,0.19046416502559216,0.25639500297441997,0.2568915755527706,0.7872,0.60762,0.161,0.1684,16.29393966817496,0.0449
BDX,"Becton, Dickinson and Company",50488080518.88,Health Care,Medical/Dental Instruments,2012,2012-09-30,87.425453,0.21737286279774842,0.2828820116054159,0.25128091546094516,1.0073,0.49696,0.152,0.1688,15.364754481546573,0.0164
BBY,"Best Buy Co., Inc.",19094766784.04,Consumer Services,Consumer Electronics/Video Chains,2017,2017-01-28,54.899666,0.41469152107409907,0.2607772350817583,0.10345487074569773,0.2899,0.40284000000000003,0.031,0.014199999999999999,14.222711398963732,-0.0032
BBY,"Best Buy Co., Inc.",19094766784.04,Consumer Services,Consumer Electronics/Video Chains,2016,2016-01-30,32.171955,-0.002372874138360627,0.20488807674737322,0.0899846706242264,0.3961,0.39664,0.023,0.0132,12.421604247104247,-0.0201
BBY,"Best Buy Co., Inc.",19094766784.04,Consumer Services,Consumer Electronics/Video Chains,2015,2015-01-31,32.248295,0.15097979598611339,0.24684684684684685,0.09068427046462517,0.3229,0.37444,0.031,0.014,9.13549433427762,-0.0067
BBY,"Best Buy Co., Inc.",19094766784.04,Consumer Services,Consumer Electronics/Video Chains,2014,2014-02-01,27.379454,0.060808225028884756,0.13346713497240342,0.08022102987725735,0.4157,0.386,0.013,0.012199999999999999,17.55093205128205,-0.1066
BBY,"Best Buy Co., Inc.",19094766784.04,Consumer Services,Consumer Electronics/Video Chains,2012,2012-03-03,15.21066,-0.45056861437965223,-0.3287049399198932,0.11628407032256258,0.5896,0.33926,-0.027,0.0166,-4.526982142857143,-0.0862
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2017,2017-06-30,41.029999,0.15326265301639425,0.10286772154109469,0.06966719865448347,0.5584,0.537,0.154,0.08839999999999999,36.963963063063055,0.2385
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2016,2016-06-30,34.721382500000004,0.23124518443354047,-0.11760913612083257,0.0960740703171162,0.7037,0.5129,-0.207,0.1016,-28.93448541666667,-0.3075
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2015,2015-06-30,26.69223,-0.7137498440557419,0.029489871541501976,0.2029192476698899,0.501,0.4295,0.043,0.209,74.14508333333333,-0.2136
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2014,2014-06-30,45.863045,-0.2548204551180585,0.174772247703524,0.2494561007701418,0.4411,0.39748,0.244,0.2486,17.639632692307693,0.053900000000000003
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2013,2013-06-30,57.545624,0.00607561402062468,0.1588152886071292,0.24392048288584184,0.4808,0.39568,0.208,0.2232,27.272807582938388,-0.2358
BHP,BHP Billiton Limited,114673852866,Basic Industries,Precious Metals,2012,2012-06-30,57.195999,-0.047933090564603945,0.2349020798542584,0.2924495863747982,0.4379,0.38322,0.22,0.2334,19.654982474226802,-0.0176
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2016,2016-12-31,412.73584,0.16308295640136317,0.10901092858615713,0.11086086595332632,0.1689,0.24884,0.284,0.285,21.396362882322446,-0.0216
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2015,2015-12-31,345.025726,0.034287567878344166,0.1173560677823387,0.10771885270495468,0.173,0.26588,0.293,0.2796,17.165459004975123,0.0289
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2014,2014-12-31,333.31010449999997,0.1287296437183169,0.1203683402762552,0.10005970322451975,0.3037,0.26682,0.297,0.269,17.022987972420836,0.0885
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2013,2013-12-31,290.329376,0.16341195353239088,0.1108087679516251,0.08317909694739359,0.2762,0.25268,0.288,0.2468,16.850224956471273,0.0903
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2012,2012-12-31,242.791519,0.33499563467041854,0.09676022517025548,0.07400930623717462,0.3224,0.21636,0.263,0.2202,17.305168852459015,0.0282
BLK,"BlackRock, Inc.",82069223251.07,Finance,Investment Bankers/Brokers/Service,2011,2011-12-31,161.40408300000001,0.030794698049862894,0.09330086234429895,0.07268231112143901,0.2541,0.17452,0.257,0.2086,12.850643550955414,0.0545
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2016,2016-12-31,188.94133,0.33156584639263414,5.9914320685434515,1.6819911895900952,12.1812,3.4445200000000002,0.052,0.053399999999999996,24.537835064935063,-0.0161
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2015,2015-12-31,126.297699,-0.06978727300487088,0.8170481452249408,0.7123249750279198,1.5728,1.71218,0.054,0.0546,16.794906781914893,0.059
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2014,2014-12-31,135.10152399999998,0.1412219968739952,0.6285054818234276,0.7880332057081666,1.0467,2.29574,0.06,0.054,18.085880053547523,0.0478
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2013,2013-12-31,116.022217,0.20898309071270382,0.30823529411764705,0.7856403800201729,0.6477,3.3010599999999997,0.053,0.0458,19.240832006633497,0.0603
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2012,2012-12-31,91.700985,0.3034586542336487,0.664734958241009,0.31101032274223844,1.7742,2.0104599999999997,0.048,0.044,17.80601650485437,0.1886
BA,Boeing Company (The),175064351050.62,Capital Goods,Aerospace,2011,2011-12-31,63.861202,0.058790241686963556,1.1431009957325746,0.268556445265516,3.5195,1.8381399999999999,0.058,0.0466,11.848089424860854,0.0689
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2016,2016-12-31,42.737789,0.2068764015845555,0.03682068172637728,0.14551345023505374,0.6896,0.49348,0.013,0.0644,77.7050709090909,0.1306
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2015,2015-12-31,33.904671,-0.5149512584858882,0.17156766187354025,0.18422327008559888,0.7176,0.46688,0.076,0.0772,12.464952573529411,-0.0339
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2014,2014-12-31,51.531189,-0.12421605486339547,0.18135058901609424,0.18332866979271145,0.3706,0.42788,0.079,0.07540000000000001,17.83086124567474,0.1168
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2013,2013-12-31,57.93219,0.29105981493190564,0.17533561759254057,0.14952960859499298,0.3434,0.43084,0.084,0.061000000000000006,21.220582417582417,0.0353
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2012,2012-12-31,41.056179,0.18385680752220016,0.16249270096671642,0.11091313313231736,0.3462,0.43996,0.07,0.042800000000000005,18.493774324324324,0.0096
BWA,BorgWarner Inc.,10864507853.47,Capital Goods,Auto Parts:O.E.M.,2011,2011-12-31,33.495827,-0.008025641522449898,0.230369780979103,0.10460377231442797,0.5566,0.42847999999999997,0.077,0.0396,13.29199484126984,0.2586
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2016,2016-12-31,124.046822,0.007344920130239305,0.08862061128926195,0.09120878779569912,1.693,1.76564,0.201,0.2256,37.93480795107034,0.0241
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2015,2015-12-31,123.111298,0.03087310069624964,0.10213024581241402,0.08469219172260882,1.6094,1.7848,0.234,0.217,33.005709919571046,0.0391
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2014,2014-12-31,119.31047050000001,0.11478280106187337,0.07786340121229397,0.07154192519319257,1.7705,1.81904,0.185,0.1908,42.159176855123675,0.1224
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2013,2013-12-31,105.54912949999999,0.14670911615618767,0.13060285973914995,0.0663612330784944,2.0068,1.76722,0.351,0.1842,21.67333254620123,0.1561
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2012,2012-12-31,90.06411,0.030328212869699105,0.05682682092537568,0.04594790969416127,1.7485,1.69618,0.157,0.1284,46.66534196891192,0.0722
BXP,"Boston Properties, Inc.",19970844443.06,Consumer Services,Real Estate Investment Trusts,2011,2011-12-31,87.291313,0.10004053324298162,0.05603763092381049,0.10600083338054363,1.7888,1.64588,0.158,0.2738,46.67984652406417,0.1163
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2016,2016-12-31,26.76,0.17974588938714495,0.05153720481211941,-0.12307059172290645,0.8145,0.7276,0.041,-0.117,102.92307692307692,0.1216
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2015,2015-12-31,21.92,0.2011861313868613,-0.03781645569620253,-0.12560916102145295,0.8983,0.63976,-0.032,-0.1136,-121.77777777777779,0.0131
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2014,2014-12-31,17.489999500000003,0.2615780234870792,-0.01842961127458572,-0.13690210217683002,0.6573,0.55638,-0.016,-0.13440000000000002,-194.3333277777778,0.0332
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2013,2013-12-31,12.91,0.2683965917893106,-0.018504358464597033,-0.14988149168518414,0.6484,0.52114,-0.017,-0.1562,-143.44444444444446,-0.0146
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2012,2012-12-31,9.43,0.3966065747613997,-0.5921397379912664,-0.17708998692713646,0.6195,0.49386,-0.561,-0.20340000000000003,-3.2629757785467124,-0.0489
BSX,Boston Scientific Corporation,35400980428.26,Health Care,Medical/Dental Instruments,2011,2011-12-31,5.69,-0.20826010544815457,0.03884435831938694,-0.0652196335529012,0.3753,0.47844000000000003,0.058,-0.10300000000000001,19.620689655172416,-0.0236
BP,BP p.l.c.,132744076691.8,Energy,Integrated oil Companies,2016,2016-12-31,34.129929,0.1076626617066797,0.001206892932854774,0.048550082353391644,0.6118,0.48348,0.001,0.013999999999999999,853.2482249999999,-0.1742
BP,BP p.l.c.,132744076691.8,Energy,Integrated oil Companies,2015,2015-12-31,30.418617,-0.03867749805982302,-0.066676267281106,0.09350445882203365,0.5469,0.44036000000000003,-0.029,0.0268,-14.34840424528302,-0.37
